Date,City,Program,Campaign,Donor_Type,Donation_Amount_INR,Beneficiaries,Volunteers,Expenses_INR,Event_Type,Gender_Focus,Age_Group,New_Donors,Returning_Donors,Meals_Distributed,Clothes_Distributed,Sanitary_Kits_Distributed,Animals_Fed,Satisfaction_Score
5/9/2025,Bhopal,Clothes Distribution,Hope Closet,NGO Partner,34062,343,36,25632,Workshop,Youth,Adults,5,24,0,686,0,0,4.3
5/9/2025,Lucknow,Clothes Distribution,Hope Closet,Corporate,73535,313,17,54692,Distribution Drive,All,Mixed,10,9,0,626,0,0,3.5
5/9/2025,Delhi,Women Hygiene,Pink Care,Corporate,26207,111,40,15551,Distribution Drive,Children,Children,3,23,0,0,111,0,3.6
5/9/2025,Pune,Women Hygiene,Pink Care,Crowdfunding,29527,105,37,19834,Camp,Youth,Mixed,15,18,0,0,105,0,3.8
5/9/2025,Gwalior,Health Camp,Health Checkup,NGO Partner,44111,110,41,26760,Distribution Drive,All,Mixed,25,7,0,0,0,0,4.3
5/10/2025,Lucknow,Clothes Distribution,Hope Closet,NGO Partner,34683,258,22,23778,Distribution Drive,Women,Teenagers,4,20,0,258,0,0,4.6
5/10/2025,Jaipur,Animal Welfare,Street Animal Drive,Crowdfunding,70378,161,39,32506,Distribution Drive,Children,Mixed,25,6,0,0,0,55,4.2
5/10/2025,Indore,Education,Books for All,NGO Partner,64415,256,20,49063,Awareness Session,Youth,Mixed,16,21,0,0,0,0,4.9
5/10/2025,Delhi,Health Camp,Medical Camp,Crowdfunding,20999,135,12,15813,Distribution Drive,Children,Mixed,18,22,0,0,0,0,4
5/10/2025,Indore,Women Hygiene,Health Awareness,Crowdfunding,59465,79,23,41391,Distribution Drive,Youth,Children,16,22,0,0,79,0,4.8
5/11/2025,Noida,Animal Welfare,Street Animal Drive,Individual,25026,311,43,14643,Training,All,Teenagers,20,11,0,0,0,237,4.1
5/11/2025,Indore,Animal Welfare,Feed the Strays,Individual,71106,247,43,47806,Fundraiser,Youth,Teenagers,21,9,0,0,0,189,3.7
5/11/2025,Pune,Women Hygiene,Dignity Drive,Corporate,55557,196,12,43214,Training,Children,Teenagers,9,6,0,0,196,0,3.6
5/11/2025,Lucknow,Education,Digital Learning,Crowdfunding,56881,77,30,42780,Workshop,All,Mixed,20,9,0,0,0,0,4.7
5/12/2025,Noida,Animal Welfare,Street Animal Drive,NGO Partner,42911,125,40,21233,Workshop,Children,Adults,17,29,0,0,0,85,3.9
5/12/2025,Pune,Health Camp,Health Checkup,Individual,57345,180,19,33894,Fundraiser,Youth,Children,8,30,0,0,0,0,4.7
5/12/2025,Lucknow,Animal Welfare,Feed the Strays,Corporate,67255,266,31,41580,Camp,Children,Adults,25,22,0,0,0,193,4.4
5/12/2025,Ahmedabad,Food Distribution,Community Kitchen,Corporate,57287,118,14,26693,Workshop,Children,Teenagers,24,14,118,0,0,0,3.9
5/12/2025,Ahmedabad,Education,Digital Learning,Corporate,69002,273,24,35279,Distribution Drive,Children,Mixed,4,27,0,0,0,0,4.8
5/13/2025,Lucknow,Clothes Distribution,Festival Donation,NGO Partner,47438,67,32,27985,Fundraiser,Children,Children,19,18,0,67,0,0,4
5/13/2025,Bhopal,Animal Welfare,Street Animal Drive,Crowdfunding,54778,145,9,25174,Fundraiser,Youth,Teenagers,6,30,0,0,0,106,3.6
5/13/2025,Gwalior,Education,Digital Learning,Individual,60308,348,42,27601,Training,Children,Children,15,13,0,0,0,0,4.3
5/13/2025,Indore,Health Camp,Medical Camp,NGO Partner,39249,188,19,24668,Training,All,Children,5,14,0,0,0,0,3.8
5/13/2025,Ahmedabad,Education,Back to School,Individual,72149,227,37,32998,Distribution Drive,All,Teenagers,6,34,0,0,0,0,3.7
5/14/2025,Indore,Women Hygiene,Dignity Drive,Individual,45879,148,42,34367,Distribution Drive,Children,Children,24,13,0,0,148,0,4.3
5/14/2025,Mumbai,Animal Welfare,Animal Care,NGO Partner,59270,193,24,39873,Awareness Session,Children,Adults,8,34,0,0,0,163,4.5
5/14/2025,Ahmedabad,Women Hygiene,Dignity Drive,Crowdfunding,65430,299,16,35248,Workshop,Women,Teenagers,15,5,0,0,299,0,4.2
5/14/2025,Indore,Women Hygiene,Dignity Drive,Individual,38509,255,31,25922,Workshop,Children,Mixed,15,9,0,0,255,0,4.4
5/15/2025,Mumbai,Health Camp,Medical Camp,Individual,50575,253,25,24319,Training,Children,Mixed,15,13,0,0,0,0,5
5/15/2025,Noida,Clothes Distribution,Festival Donation,Individual,46783,268,29,26559,Fundraiser,Women,Mixed,22,34,0,268,0,0,4.1
5/15/2025,Gwalior,Clothes Distribution,Festival Donation,Crowdfunding,22736,338,12,12518,Training,Youth,Teenagers,21,15,0,338,0,0,3.8
5/15/2025,Pune,Animal Welfare,Animal Care,Corporate,56913,345,41,40487,Training,Children,Children,24,17,0,0,0,101,4.3
5/16/2025,Gwalior,Education,Back to School,NGO Partner,63468,334,43,43144,Training,Children,Teenagers,22,10,0,0,0,0,3.9
5/16/2025,Jaipur,Food Distribution,Community Kitchen,NGO Partner,52513,97,10,34722,Awareness Session,Youth,Children,21,7,194,0,0,0,4.1
5/16/2025,Ahmedabad,Women Hygiene,Dignity Drive,Crowdfunding,36448,187,12,24914,Awareness Session,Youth,Adults,14,10,0,0,187,0,4.4
5/16/2025,Mumbai,Health Camp,Blood Donation,Crowdfunding,70514,318,23,43075,Workshop,Children,Adults,15,6,0,0,0,0,4.5
5/16/2025,Ahmedabad,Animal Welfare,Feed the Strays,Individual,24207,106,17,13313,Awareness Session,Youth,Adults,14,14,0,0,0,121,4
5/16/2025,Ahmedabad,Clothes Distribution,Festival Donation,Crowdfunding,50163,187,35,37471,Training,All,Mixed,8,18,0,187,0,0,3.6
5/17/2025,Delhi,Health Camp,Blood Donation,Individual,68349,138,34,33850,Camp,Children,Adults,17,18,0,0,0,0,4.1
5/17/2025,Lucknow,Health Camp,Blood Donation,Crowdfunding,74515,261,31,58307,Workshop,All,Teenagers,14,7,0,0,0,0,3.7
5/17/2025,Pune,Food Distribution,Zero Hunger,Corporate,54791,201,28,41376,Camp,Youth,Mixed,21,18,201,0,0,0,4.7
5/17/2025,Ahmedabad,Animal Welfare,Street Animal Drive,Corporate,43467,131,30,28533,Awareness Session,All,Children,25,12,0,0,0,198,3.9
5/18/2025,Noida,Animal Welfare,Feed the Strays,Corporate,75351,289,13,39962,Workshop,Women,Mixed,24,35,0,0,0,69,3.7
5/18/2025,Bhopal,Animal Welfare,Street Animal Drive,Corporate,73931,271,10,44017,Fundraiser,Youth,Children,23,31,0,0,0,121,3.7
5/18/2025,Lucknow,Animal Welfare,Feed the Strays,Individual,70620,218,42,47713,Awareness Session,Children,Children,8,23,0,0,0,68,4.2
5/18/2025,Gwalior,Health Camp,Blood Donation,Crowdfunding,55485,288,43,41941,Distribution Drive,Women,Teenagers,6,5,0,0,0,0,4.2
5/18/2025,Noida,Women Hygiene,Health Awareness,Crowdfunding,46600,105,45,22978,Camp,Children,Children,14,27,0,0,105,0,3.9
5/18/2025,Indore,Women Hygiene,Pink Care,Individual,70651,295,16,37499,Training,Youth,Mixed,25,31,0,0,295,0,4.8
5/19/2025,Ahmedabad,Animal Welfare,Animal Care,Individual,63328,245,11,49157,Camp,Youth,Teenagers,15,18,0,0,0,146,4.6
5/19/2025,Pune,Women Hygiene,Health Awareness,Crowdfunding,47108,312,36,37025,Fundraiser,All,Teenagers,12,8,0,0,312,0,4.4
5/19/2025,Gwalior,Women Hygiene,Pink Care,NGO Partner,48776,295,33,36195,Awareness Session,Children,Mixed,16,18,0,0,295,0,4
5/19/2025,Lucknow,Health Camp,Blood Donation,NGO Partner,64409,152,12,43410,Fundraiser,Women,Teenagers,19,26,0,0,0,0,4.9
5/19/2025,Gwalior,Animal Welfare,Feed the Strays,Individual,27697,178,30,12826,Fundraiser,Children,Children,25,10,0,0,0,216,4.1
5/19/2025,Lucknow,Health Camp,Medical Camp,Individual,78287,327,37,38250,Workshop,Youth,Teenagers,18,23,0,0,0,0,4.8
5/20/2025,Indore,Women Hygiene,Health Awareness,Corporate,20617,156,13,13060,Awareness Session,Youth,Children,15,28,0,0,156,0,4.8
5/20/2025,Indore,Women Hygiene,Dignity Drive,NGO Partner,78449,313,33,54313,Fundraiser,All,Children,19,13,0,0,313,0,4.9
5/20/2025,Pune,Clothes Distribution,Festival Donation,Crowdfunding,73064,110,10,55634,Distribution Drive,Women,Adults,18,24,0,110,0,0,4.9
5/20/2025,Delhi,Food Distribution,Weekend Meal Drive,Individual,71166,239,28,56652,Fundraiser,All,Children,4,8,239,0,0,0,3.9
5/21/2025,Delhi,Women Hygiene,Health Awareness,Corporate,79196,137,33,38143,Workshop,Children,Children,18,14,0,0,137,0,4.2
5/21/2025,Noida,Health Camp,Health Checkup,Individual,52294,189,32,26357,Distribution Drive,Women,Teenagers,7,6,0,0,0,0,4.6
5/21/2025,Indore,Education,Digital Learning,Corporate,35888,215,16,19159,Fundraiser,Children,Children,3,31,0,0,0,0,4.7
5/21/2025,Indore,Animal Welfare,Feed the Strays,Individual,64295,203,27,51115,Training,Youth,Adults,14,32,0,0,0,122,4.9
5/21/2025,Gwalior,Food Distribution,Community Kitchen,Crowdfunding,48824,104,8,24918,Training,Children,Mixed,20,31,312,0,0,0,4.4
5/22/2025,Pune,Food Distribution,Weekend Meal Drive,Corporate,45533,197,44,34130,Distribution Drive,Children,Adults,11,8,197,0,0,0,3.9
5/22/2025,Noida,Clothes Distribution,Festival Donation,NGO Partner,59551,96,16,44025,Camp,Children,Adults,19,29,0,192,0,0,3.9
5/22/2025,Indore,Animal Welfare,Street Animal Drive,Corporate,59296,149,17,34690,Distribution Drive,Youth,Children,8,12,0,0,0,248,3.7
5/22/2025,Delhi,Education,Back to School,Corporate,64034,268,10,30653,Workshop,Children,Teenagers,3,15,0,0,0,0,4.1
5/23/2025,Bhopal,Education,Back to School,Corporate,74117,139,30,36138,Distribution Drive,Women,Children,25,8,0,0,0,0,3.6
5/23/2025,Mumbai,Clothes Distribution,Festival Donation,NGO Partner,51315,70,28,24468,Workshop,Women,Adults,14,26,0,140,0,0,3.7
5/23/2025,Pune,Clothes Distribution,Festival Donation,Crowdfunding,73008,183,24,35275,Workshop,Women,Teenagers,19,9,0,183,0,0,4.1
5/23/2025,Gwalior,Education,Back to School,Corporate,47421,344,24,22485,Camp,Women,Teenagers,16,28,0,0,0,0,3.8
5/23/2025,Delhi,Health Camp,Medical Camp,NGO Partner,58888,307,20,34195,Distribution Drive,Women,Teenagers,21,10,0,0,0,0,3.6
5/24/2025,Lucknow,Health Camp,Blood Donation,Crowdfunding,62895,148,26,29772,Camp,Children,Teenagers,13,30,0,0,0,0,4.9
5/24/2025,Lucknow,Education,Books for All,Crowdfunding,38003,269,42,25178,Workshop,All,Children,13,21,0,0,0,0,3.9
5/24/2025,Mumbai,Food Distribution,Weekend Meal Drive,Crowdfunding,69569,106,9,40602,Fundraiser,Children,Mixed,9,25,106,0,0,0,3.7
5/24/2025,Jaipur,Clothes Distribution,Hope Closet,Individual,46616,91,19,27329,Camp,Youth,Children,8,22,0,182,0,0,4.6
5/24/2025,Bhopal,Education,Back to School,Corporate,74416,325,38,58248,Distribution Drive,Women,Mixed,6,27,0,0,0,0,4.7
5/24/2025,Bhopal,Food Distribution,Community Kitchen,Corporate,76104,247,15,58750,Awareness Session,Children,Children,25,5,247,0,0,0,4.4
5/25/2025,Noida,Women Hygiene,Health Awareness,NGO Partner,30834,180,26,18935,Awareness Session,Children,Children,8,35,0,0,180,0,4.1
5/25/2025,Gwalior,Health Camp,Medical Camp,NGO Partner,60571,222,17,28732,Workshop,Women,Teenagers,11,24,0,0,0,0,4.3
5/25/2025,Bhopal,Education,Back to School,Individual,53679,235,42,30216,Workshop,Children,Adults,6,9,0,0,0,0,4.4
5/25/2025,Jaipur,Animal Welfare,Animal Care,NGO Partner,58145,239,34,26797,Training,Children,Mixed,24,30,0,0,0,150,4.9
5/25/2025,Indore,Food Distribution,Zero Hunger,Individual,50609,129,45,30732,Camp,All,Teenagers,8,32,129,0,0,0,3.8
5/25/2025,Pune,Women Hygiene,Pink Care,Corporate,30488,69,43,15608,Training,Women,Teenagers,24,16,0,0,69,0,3.5
5/26/2025,Jaipur,Clothes Distribution,Festival Donation,Crowdfunding,22191,325,33,12445,Workshop,Youth,Children,11,30,0,650,0,0,4.3
5/26/2025,Gwalior,Clothes Distribution,Hope Closet,Corporate,69295,115,14,41682,Awareness Session,Women,Children,10,8,0,230,0,0,3.7
5/26/2025,Ahmedabad,Food Distribution,Zero Hunger,Crowdfunding,79586,101,21,53243,Distribution Drive,All,Children,18,14,202,0,0,0,3.6
5/26/2025,Ahmedabad,Education,Back to School,Corporate,24169,296,37,11821,Awareness Session,Women,Children,23,6,0,0,0,0,4.8
5/26/2025,Ahmedabad,Women Hygiene,Pink Care,Individual,31533,223,28,17557,Fundraiser,Women,Adults,5,19,0,0,223,0,4
5/26/2025,Lucknow,Health Camp,Medical Camp,NGO Partner,45755,164,9,26613,Distribution Drive,Women,Adults,17,28,0,0,0,0,4.6
5/27/2025,Lucknow,Clothes Distribution,Hope Closet,Corporate,34794,132,30,26160,Distribution Drive,Youth,Adults,15,24,0,132,0,0,3.7
5/27/2025,Mumbai,Clothes Distribution,Festival Donation,Individual,54392,226,9,38213,Awareness Session,Children,Adults,23,20,0,226,0,0,4.5
5/27/2025,Mumbai,Education,Digital Learning,Corporate,20522,150,44,15280,Training,Children,Teenagers,3,12,0,0,0,0,4.3
5/27/2025,Indore,Health Camp,Medical Camp,Corporate,78409,92,15,56705,Camp,All,Children,10,13,0,0,0,0,4.5
5/27/2025,Ahmedabad,Health Camp,Health Checkup,Individual,62914,100,8,44138,Training,All,Mixed,7,10,0,0,0,0,4
5/28/2025,Noida,Animal Welfare,Animal Care,Corporate,70725,78,13,46902,Distribution Drive,Children,Adults,21,32,0,0,0,134,4.7
5/28/2025,Mumbai,Education,Back to School,NGO Partner,76489,143,14,46930,Awareness Session,Women,Adults,7,30,0,0,0,0,4.2
5/28/2025,Delhi,Women Hygiene,Dignity Drive,Crowdfunding,73810,75,10,49372,Training,Children,Adults,9,29,0,0,75,0,4.8
5/28/2025,Pune,Food Distribution,Weekend Meal Drive,NGO Partner,82426,281,45,45694,Workshop,Youth,Adults,17,27,843,0,0,0,3.8
5/28/2025,Delhi,Food Distribution,Weekend Meal Drive,Individual,54969,112,35,39735,Camp,All,Adults,16,5,336,0,0,0,4.8
5/28/2025,Bhopal,Women Hygiene,Health Awareness,Crowdfunding,63920,107,14,49047,Workshop,Children,Adults,23,16,0,0,107,0,4.3
5/29/2025,Ahmedabad,Animal Welfare,Feed the Strays,NGO Partner,26740,96,39,14826,Distribution Drive,Children,Adults,7,11,0,0,0,201,4.6
5/29/2025,Jaipur,Food Distribution,Community Kitchen,Corporate,87842,85,31,52369,Fundraiser,Women,Children,15,32,255,0,0,0,4.6
5/29/2025,Jaipur,Food Distribution,Weekend Meal Drive,Individual,84643,74,29,58951,Workshop,Children,Teenagers,23,34,148,0,0,0,4.6
5/29/2025,Noida,Health Camp,Health Checkup,Corporate,29137,205,18,13328,Distribution Drive,Women,Children,5,22,0,0,0,0,4.8
5/29/2025,Bhopal,Food Distribution,Zero Hunger,NGO Partner,43807,292,16,27396,Workshop,Women,Mixed,11,26,876,0,0,0,4.7
5/29/2025,Gwalior,Food Distribution,Zero Hunger,Corporate,72256,278,14,45084,Fundraiser,Women,Adults,19,33,278,0,0,0,4.6
5/30/2025,Pune,Clothes Distribution,Festival Donation,NGO Partner,55924,81,17,32279,Distribution Drive,Children,Children,3,11,0,81,0,0,5
5/30/2025,Noida,Women Hygiene,Health Awareness,Individual,61108,266,39,28120,Awareness Session,All,Children,18,34,0,0,266,0,4.3
5/30/2025,Jaipur,Food Distribution,Weekend Meal Drive,Crowdfunding,76173,252,13,60673,Camp,Children,Children,22,33,252,0,0,0,4.4
5/30/2025,Indore,Clothes Distribution,Winter Warmth,Individual,65435,273,24,41965,Training,All,Mixed,15,23,0,546,0,0,4.1
5/30/2025,Lucknow,Health Camp,Medical Camp,Individual,37414,210,29,18565,Camp,Women,Mixed,17,30,0,0,0,0,4.6
5/31/2025,Lucknow,Animal Welfare,Animal Care,NGO Partner,75825,248,24,40678,Distribution Drive,Children,Adults,17,22,0,0,0,220,4.7
5/31/2025,Lucknow,Food Distribution,Zero Hunger,Individual,64649,64,9,50503,Training,Women,Adults,11,33,64,0,0,0,4.2
5/31/2025,Noida,Clothes Distribution,Winter Warmth,Corporate,72231,298,16,54502,Awareness Session,Youth,Teenagers,10,31,0,298,0,0,3.9
5/31/2025,Bhopal,Animal Welfare,Animal Care,NGO Partner,28588,81,9,14051,Fundraiser,Children,Teenagers,24,26,0,0,0,127,4.8
5/31/2025,Lucknow,Women Hygiene,Health Awareness,Individual,46948,145,23,26859,Camp,Women,Children,14,9,0,0,145,0,3.5
5/31/2025,Gwalior,Education,Back to School,Corporate,44773,337,24,25199,Fundraiser,Women,Children,20,17,0,0,0,0,3.5
6/1/2025,Indore,Women Hygiene,Health Awareness,Corporate,62874,284,27,46238,Awareness Session,Women,Teenagers,23,24,0,0,284,0,4.3
6/1/2025,Lucknow,Women Hygiene,Pink Care,NGO Partner,43183,275,29,27101,Awareness Session,Youth,Teenagers,24,25,0,0,275,0,4.6
6/1/2025,Noida,Health Camp,Medical Camp,Crowdfunding,24370,309,17,18974,Workshop,Women,Children,22,20,0,0,0,0,4.5
6/1/2025,Noida,Women Hygiene,Health Awareness,NGO Partner,64455,118,19,43615,Distribution Drive,All,Teenagers,11,24,0,0,118,0,4.6
6/1/2025,Pune,Women Hygiene,Pink Care,Corporate,70801,323,43,49944,Awareness Session,All,Teenagers,19,24,0,0,323,0,4.4
6/1/2025,Gwalior,Animal Welfare,Street Animal Drive,NGO Partner,34148,343,37,22371,Awareness Session,Children,Children,15,35,0,0,0,202,4.4
6/2/2025,Jaipur,Health Camp,Blood Donation,Crowdfunding,43477,279,17,22188,Workshop,Women,Adults,14,35,0,0,0,0,3.8
6/2/2025,Lucknow,Education,Books for All,Corporate,65420,263,37,46913,Camp,Children,Adults,22,20,0,0,0,0,4.3
6/2/2025,Ahmedabad,Health Camp,Health Checkup,Crowdfunding,33723,177,13,18047,Training,Youth,Adults,13,29,0,0,0,0,5
6/2/2025,Lucknow,Women Hygiene,Health Awareness,NGO Partner,29077,116,40,19600,Awareness Session,Women,Children,6,26,0,0,116,0,4.9
6/3/2025,Pune,Clothes Distribution,Hope Closet,Crowdfunding,62273,181,32,30595,Awareness Session,Children,Adults,20,28,0,181,0,0,4
6/3/2025,Indore,Education,Back to School,NGO Partner,67744,252,14,40655,Training,All,Mixed,24,5,0,0,0,0,4.2
6/3/2025,Bhopal,Women Hygiene,Dignity Drive,Individual,59728,348,43,27035,Fundraiser,Children,Adults,6,19,0,0,348,0,4.5
6/3/2025,Mumbai,Animal Welfare,Animal Care,NGO Partner,72598,150,14,40405,Workshop,Women,Mixed,19,19,0,0,0,182,4.1
6/3/2025,Noida,Education,Books for All,Corporate,39591,52,27,31237,Fundraiser,All,Children,11,6,0,0,0,0,4.2
6/4/2025,Delhi,Clothes Distribution,Festival Donation,Individual,52402,107,38,38197,Camp,Women,Adults,4,7,0,107,0,0,4.7
6/4/2025,Lucknow,Education,Digital Learning,Individual,29604,151,13,20545,Awareness Session,All,Children,3,27,0,0,0,0,4.7
6/4/2025,Gwalior,Animal Welfare,Street Animal Drive,NGO Partner,69177,55,38,35589,Awareness Session,Children,Mixed,3,11,0,0,0,229,4.5
6/4/2025,Ahmedabad,Health Camp,Blood Donation,Corporate,40890,136,21,27711,Camp,All,Children,19,34,0,0,0,0,4.9
6/4/2025,Lucknow,Women Hygiene,Pink Care,Individual,40634,62,34,18949,Fundraiser,Women,Adults,7,25,0,0,62,0,4.1
6/5/2025,Ahmedabad,Animal Welfare,Feed the Strays,Corporate,29509,203,12,19778,Camp,Youth,Adults,22,30,0,0,0,246,3.8
6/5/2025,Ahmedabad,Health Camp,Medical Camp,Corporate,36893,231,19,20955,Training,All,Children,21,19,0,0,0,0,4.1
6/5/2025,Ahmedabad,Animal Welfare,Animal Care,Crowdfunding,22732,80,12,11895,Camp,All,Teenagers,18,23,0,0,0,119,4.2
6/5/2025,Delhi,Women Hygiene,Dignity Drive,Individual,42724,134,40,19817,Workshop,All,Adults,4,14,0,0,134,0,4.6
6/5/2025,Pune,Clothes Distribution,Winter Warmth,Corporate,66038,50,27,46087,Training,Youth,Children,8,9,0,100,0,0,4
6/6/2025,Pune,Food Distribution,Zero Hunger,Individual,44419,113,41,30757,Training,Youth,Adults,12,29,113,0,0,0,4.2
6/6/2025,Bhopal,Clothes Distribution,Winter Warmth,NGO Partner,21426,345,37,13473,Training,Women,Mixed,12,16,0,345,0,0,4.6
6/6/2025,Delhi,Women Hygiene,Dignity Drive,Crowdfunding,21239,88,12,11302,Workshop,Women,Teenagers,16,6,0,0,88,0,3.5
6/6/2025,Mumbai,Education,Books for All,Crowdfunding,72126,208,36,44184,Workshop,Women,Adults,23,12,0,0,0,0,3.8
6/7/2025,Lucknow,Animal Welfare,Feed the Strays,Crowdfunding,31750,75,29,18395,Camp,Children,Mixed,10,17,0,0,0,166,4.8
6/7/2025,Indore,Food Distribution,Zero Hunger,NGO Partner,51348,94,33,35648,Distribution Drive,Women,Children,20,16,282,0,0,0,3.5
6/7/2025,Jaipur,Women Hygiene,Health Awareness,Crowdfunding,51727,238,9,39932,Workshop,All,Children,15,29,0,0,238,0,3.6
6/7/2025,Pune,Health Camp,Medical Camp,Corporate,41910,272,9,30476,Camp,Youth,Adults,16,22,0,0,0,0,4.6
6/7/2025,Delhi,Women Hygiene,Health Awareness,Corporate,65039,273,41,51680,Training,Women,Children,24,5,0,0,273,0,3.6
6/8/2025,Pune,Clothes Distribution,Festival Donation,Individual,24798,293,15,19361,Camp,Women,Adults,9,33,0,293,0,0,4.6
6/8/2025,Ahmedabad,Clothes Distribution,Winter Warmth,Crowdfunding,29465,254,34,16529,Training,Women,Teenagers,13,28,0,508,0,0,4.3
6/8/2025,Ahmedabad,Clothes Distribution,Hope Closet,Corporate,52753,274,24,24630,Distribution Drive,Youth,Teenagers,3,9,0,274,0,0,4.5
6/8/2025,Lucknow,Women Hygiene,Pink Care,Individual,48049,288,9,23024,Workshop,All,Adults,25,35,0,0,288,0,4.2
6/8/2025,Ahmedabad,Clothes Distribution,Hope Closet,Individual,58395,92,40,36653,Workshop,Women,Children,25,31,0,92,0,0,4.1
6/9/2025,Jaipur,Health Camp,Medical Camp,Crowdfunding,73703,169,26,54154,Fundraiser,Youth,Teenagers,18,27,0,0,0,0,3.9
6/9/2025,Ahmedabad,Animal Welfare,Animal Care,Crowdfunding,28966,143,42,18021,Distribution Drive,Youth,Children,9,26,0,0,0,150,4.6
6/9/2025,Mumbai,Women Hygiene,Dignity Drive,Corporate,37363,74,12,18522,Awareness Session,Youth,Teenagers,8,33,0,0,74,0,4.6
6/9/2025,Indore,Clothes Distribution,Festival Donation,Crowdfunding,70545,348,42,43472,Awareness Session,Children,Children,8,19,0,696,0,0,4.4
6/9/2025,Pune,Education,Digital Learning,Individual,56978,64,19,38158,Awareness Session,All,Teenagers,7,21,0,0,0,0,4.4
6/9/2025,Bhopal,Animal Welfare,Animal Care,Corporate,52627,55,40,32318,Fundraiser,Youth,Mixed,24,14,0,0,0,76,4.9
6/10/2025,Gwalior,Education,Books for All,Corporate,23026,82,43,14798,Training,Youth,Teenagers,4,23,0,0,0,0,4.6
6/10/2025,Delhi,Education,Digital Learning,Individual,65819,346,32,50168,Training,Youth,Children,7,16,0,0,0,0,4
6/10/2025,Bhopal,Women Hygiene,Pink Care,Crowdfunding,33010,281,9,16674,Camp,Women,Mixed,14,28,0,0,281,0,4.8
6/10/2025,Pune,Clothes Distribution,Winter Warmth,Individual,46134,228,29,31106,Camp,Women,Children,24,22,0,456,0,0,4.8
6/11/2025,Lucknow,Health Camp,Health Checkup,Individual,37034,231,34,22604,Training,Children,Mixed,17,25,0,0,0,0,4.9
6/11/2025,Jaipur,Animal Welfare,Feed the Strays,Corporate,68800,108,16,34849,Workshop,Children,Mixed,14,17,0,0,0,80,4.3
6/11/2025,Indore,Animal Welfare,Feed the Strays,NGO Partner,59949,127,8,35632,Awareness Session,Youth,Mixed,25,9,0,0,0,47,3.9
6/11/2025,Bhopal,Education,Books for All,Crowdfunding,42991,258,44,27950,Distribution Drive,Youth,Children,7,28,0,0,0,0,4.1
6/11/2025,Delhi,Food Distribution,Zero Hunger,Individual,52119,146,36,38210,Camp,Youth,Adults,4,26,438,0,0,0,4.7
6/12/2025,Noida,Food Distribution,Weekend Meal Drive,Individual,96606,285,21,46091,Camp,All,Children,21,12,855,0,0,0,4.9
6/12/2025,Noida,Women Hygiene,Pink Care,Corporate,50590,131,16,38653,Workshop,All,Teenagers,18,31,0,0,131,0,4.7
6/12/2025,Delhi,Women Hygiene,Pink Care,Corporate,68487,251,43,33571,Training,Youth,Mixed,8,10,0,0,251,0,4
